id,c3,year,gini_reported,q1,q2,q3,q4,q5,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,bottom5,top5,resource,resource_detailed,scale,scale_detailed,sharing_unit,reference_unit,areacovr,areacovr_detailed,popcovr,popcovr_detailed,eu,oecd,incomegroup,mean,median,currency,reference_period,exchangerate,mean_usd,median_usd,gdp_ppp_pc_usd2011,population,revision,quality,quality_score,source,source_detailed,source_comments,survey
10339,GBR,2011,52.4,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.624140836,,,36291,63811882,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10340,GBR,2011,33.16,7.45,12.23,16.81,22.82,40.7,2.92,4.53,5.59,6.64,7.8,9.01,10.43,12.39,15.39,25.31,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,16525.92,13906.08,US$2011PPP,Year,0.624140836,16526,13906,36291,63811882,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
10341,GBR,2012,31.3,7.9,13,17.2,22.7,39.2,2.9,5,6,7,8,9.2,10.5,12.3,14.8,24.4,1,15.1,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,EU,OECD,High income,22395,19166,Euro,Year,0.633046989,,,36577,64250330,New 2018,High,13,Eurostat,Eurostat 2018,,
10342,GBR,2012,35.1,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,19950,16122,"Local currency units, at current prices",Year,0.633046989,,,36577,64250330,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10343,GBR,2012,39.2,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.633046989,,,36577,64250330,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10344,GBR,2012,52.4,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.633046989,,,36577,64250330,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10345,GBR,2012,32.34,7.65,12.3,17.02,23.06,39.96,3.07,4.58,5.6,6.7,7.89,9.13,10.57,12.49,15.39,24.57,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,16252.32,13858.32,US$2011PPP,Year,0.633046989,16252,13858,36577,64250330,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
10346,GBR,2013,35.1,7.14,11.8,16.29,22.34,42.43,2.78,4.36,5.38,6.42,7.53,8.76,10.23,12.11,15.13,27.3,1.04,17.55,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,13965,11346,British pound,Year,0.639660578,,,37102,64641110,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
10347,GBR,2013,33.2,7.8,12.27,16.42,22.41,41.09,3.05,4.75,5.69,6.58,7.61,8.81,10.26,12.15,14.9,26.19,1.13,16.77,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,22292,18219,British pound,Year,0.639660578,,,37102,64641110,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
10348,GBR,2013,38.1,6.43,10.89,15.61,22.35,44.72,2.52,3.91,4.93,5.96,7.13,8.48,10.1,12.25,15.67,29.05,0.97,18.63,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,16719,12975,British pound,Year,0.639660578,,,37102,64641110,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
10349,GBR,2013,36.6,6.89,11.13,15.81,22.67,43.5,2.72,4.17,5.08,6.05,7.21,8.6,10.27,12.4,15.61,27.89,1.04,17.77,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,26743,20956,British pound,Year,0.639660578,,,37102,64641110,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
10350,GBR,2013,30.2,8.3,13,17.3,23,38.4,3.2,5.1,6,7,8,9.2,10.6,12.4,15,23.4,1.1,14.2,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,EU,OECD,High income,21654,18694,Euro,Year,0.639660578,,,37102,64641110,New 2018,High,13,Eurostat,Eurostat 2018,,
10351,GBR,2013,35.8,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,20870,16598,"Local currency units, at current prices",Year,0.639660578,,,37102,64641110,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10352,GBR,2013,39.9,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.639660578,,,37102,64641110,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10353,GBR,2013,52.7,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.639660578,,,37102,64641110,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10354,GBR,2013,33.21,7.37,12.17,16.89,23.07,40.49,2.94,4.43,5.53,6.64,7.8,9.09,10.6,12.47,15.24,25.25,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,16759.2,14122.92,US$2011PPP,Year,0.639660578,16759,14123,37102,64641110,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
10355,GBR,2014,31.6,7.8,12.8,17.1,23,39.3,2.9,4.9,5.9,6.9,8,9.1,10.7,12.4,14.9,24.4,1.1,15.4,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,EU,OECD,High income,24136,20528,Euro,Year,0.607729627,,,38015,65015686,New 2018,High,13,Eurostat,Eurostat 2018,,
10356,GBR,2014,35.6,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,21595,17264,"Local currency units, at current prices",Year,0.607729627,,,38015,65015686,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10357,GBR,2014,39.5,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.607729627,,,38015,65015686,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10358,GBR,2014,51.8,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.607729627,,,38015,65015686,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10359,GBR,2014,34.05,7.26,11.98,16.64,22.87,41.24,2.9,4.36,5.45,6.53,7.69,8.95,10.5,12.37,15.12,26.12,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,17177.16,14256.72,US$2011PPP,Year,0.607729627,17177,14257,38015,65015686,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
10360,GBR,2015,32.4,7.6,12.7,16.9,22.8,40,2.8,4.8,5.9,6.8,7.9,9,10.5,12.3,14.8,25.2,1.1,15.9,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,EU,OECD,High income,25022,21028,Euro,Year,0.654545479,,,38680,65397080,New 2018,High,13,Eurostat,Eurostat 2018,,
10361,GBR,2015,36,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,22052,17607,"Local currency units, at current prices",Year,0.654545479,,,38680,65397080,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10362,GBR,2015,39.9,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.654545479,,,38680,65397080,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10363,GBR,2015,52,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.654545479,,,38680,65397080,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,
10364,GBR,2015,33.23,7.46,12.17,16.81,22.98,40.59,2.88,4.58,5.57,6.6,7.75,9.06,10.53,12.45,15.21,25.38,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,EU,OECD,High income,17154,14355,US$2011PPP,Year,0.654545479,17154,14355,38680,65397080,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
10365,GBR,2016,31.5,7.7,13,17.2,22.9,39.2,2.6,5,6,7,8,9.2,10.6,12.3,14.9,24.3,1,15.2,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,EU,OECD,High income,24602,21136,Euro,Year,0.740634464,,,39194,65788574,New 2018,High,13,Eurostat,Eurostat 2018,,
10366,USA,1944,43.6,,,,,,,,,,,,,,,,,18.9,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,,,High,10,Research study,Brandolini 1998,,Current Population Survey
10367,USA,1945,41.1,,,,,,,,,,,,,,,,,17.6,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,,,High,10,Research study,Brandolini 1998,,Current Population Survey
10368,USA,1947,43,,,,,,,,,,,,,,,,,18.9,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,,,High,10,Research study,Brandolini 1998,,Current Population Survey
10369,USA,1948,42.4,,,,,,,,,,,,,,,,,18.7,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,,,High,10,Research study,Brandolini 1998,,Current Population Survey
10370,USA,1949,42.8,,,,,,,,,,,,,,,,,18.3,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,,,High,10,Research study,Brandolini 1998,,Current Population Survey
10371,USA,1950,43.1,,,,,,,,,,,,,,,,,18.5,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,158804395,,High,10,Research study,Brandolini 1998,,Current Population Survey
10372,USA,1951,41.6,,,,,,,,,,,,,,,,,17.8,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,160905035,,High,10,Research study,Brandolini 1998,,Current Population Survey
10373,USA,1952,41.6,,,,,,,,,,,,,,,,,17.8,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,163324851,,High,10,Research study,Brandolini 1998,,Current Population Survey
10374,USA,1954,42.9,,,,,,,,,,,,,,,,,17.8,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,168827613,,High,10,Research study,Brandolini 1998,,Current Population Survey
10375,USA,1955,42,,,,,,,,,,,,,,,,,17.4,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,171783842,,High,10,Research study,Brandolini 1998,,Current Population Survey
10376,USA,1956,41.5,,,,,,,,,,,,,,,,,17.2,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,174805941,,High,10,Research study,Brandolini 1998,,Current Population Survey
10377,USA,1957,41.8,,,,,,,,,,,,,,,,,16.8,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,177851156,,High,10,Research study,Brandolini 1998,,Current Population Survey
10378,USA,1958,41.6,,,,,,,,,,,,,,,,,16.8,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,180884458,,High,10,Research study,Brandolini 1998,,Current Population Survey
10379,USA,1959,42.2,,,,,,,,,,,,,,,,,17.4,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,,,,,183877873,,High,10,Research study,Brandolini 1998,,Current Population Survey
10380,USA,1960,42.3,,,,,,,,,,,,,,,,,17.7,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,186808228,,High,10,Research study,Brandolini 1998,,Current Population Survey
10381,USA,1960,27.8,8.2,14,18.3,23.3,36.2,,,,,,,,,,,,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,186808228,New 2018,High,12,Research study,Cutler and Katz 1992,,Consumer Expenditure Survey
10382,USA,1960,37.9,4.9,11.5,17,23.7,43.1,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,186808228,New 2018,High,12,Research study,Cutler and Katz 1992,,Current Population Survey
10383,USA,1961,43.2,,,,,,,,,,,,,,,,,18.2,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,189654905,,High,10,Research study,Brandolini 1998,,Current Population Survey
10384,USA,1962,42.1,,,,,,,,,,,,,,,,,17.2,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,192397741,,High,10,Research study,Brandolini 1998,,Current Population Survey
10385,USA,1963,41.8,,,,,,,,,,,,,,,,,17.1,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,195016211,,High,10,Research study,Brandolini 1998,,Current Population Survey
10386,USA,1964,41.9,,,,,,,,,,,,,,,,,17.1,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,197491844,,High,10,Research study,Brandolini 1998,,Current Population Survey
10387,USA,1965,41.7,,,,,,,,,,,,,,,,,17.2,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,199815540,,High,10,Research study,Brandolini 1998,,Current Population Survey
10388,USA,1965,41.4,3.5,,,,,,,,,,,,,,,,15.8,Income (net/gross),"Income, net/gross",,,,,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,199815540,,Low,6,Research study,Cromwell 1977,,Current Population Survey
10389,USA,1966,41.3,,,,,,,,,,,,,,,,,17.1,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,201975222,,High,10,Research study,Brandolini 1998,,Current Population Survey
10390,USA,1967,39.7,4,10.8,17.3,24.2,43.6,,,,,,,,,,,,17.2,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Non-EU,OECD,High income,,15856,United States dollar 2017,Year,1,,,,203981928,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10391,USA,1967,36.25,5.62,12.01,17.07,23.19,42.11,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,203981928,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10392,USA,1967,41.6,,,,,,,,,,,,,,,,,17.5,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,203981928,,High,10,Research study,Brandolini 1998,,Current Population Survey
10393,USA,1967,44.1,,,,,,,,,,,,,,,,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Person,Person,All,All,Specific categories,"Employed, aged 16+",Non-EU,OECD,High income,,,,,1,,,,203981928,,High,5,Research study,Levy and Murnane 1992,,Current Population Survey
10394,USA,1968,38.6,4.2,11.1,17.6,24.5,42.6,,,,,,,,,,,,16.3,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Non-EU,OECD,High income,,16911,United States dollar 2017,Year,1,,,,205880418,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10395,USA,1968,35.13,5.83,12.29,17.36,23.37,41.15,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,205880418,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10396,USA,1968,40.6,,,,,,,,,,,,,,,,,17.1,Income (gross),"Monetary income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,205880418,,High,10,Research study,Brandolini 1998,,Current Population Survey
10397,USA,1968,44.2,,,,,,,,,,,,,,,,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Person,Person,All,All,Specific categories,"Employed, aged 16+",Non-EU,OECD,High income,,,,,1,,,,205880418,,High,5,Research study,Levy and Murnane 1992,,Current Population Survey
10398,USA,1969,39.1,4.1,10.9,17.5,24.5,43,,,,,,,,,,,,16.6,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Non-EU,OECD,High income,,17825,United States dollar 2017,Year,1,,,,207733004,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10399,USA,1969,35.33,5.8,12.2,17.32,23.4,41.27,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,207733004,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10400,USA,1969,45.3,,,,,,,,,,,,,,,,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Person,Person,All,All,Specific categories,"Employed, aged 16+",Non-EU,OECD,High income,,,,,1,,,,207733004,,High,5,Research study,Levy and Murnane 1992,,Current Population Survey
10401,USA,1969,34,5.6,12.3,17.6,23.4,41.1,,,,,,,,,,,,14.8,Income (gross),"Income, gross",No adjustment,No adjustment,Household,Household,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,207733004,,Not known,11,Research study,Paukert 1973,"US Census Bureau, 1970",
10402,USA,1970,39.4,4.1,10.8,17.4,24.5,43.3,,,,,,,,,,,,16.6,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Non-EU,OECD,High income,,17948,United States dollar 2017,Year,1,,,,209588150,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10403,USA,1970,35.71,5.67,12.11,17.25,23.43,41.54,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,209588150,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
10404,USA,1970,32.4,,,,,,,,,,,,,,,,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Non-EU,OECD,High income,,,,,1,,,,209588150,,Not known,9,World Bank,Jain 1975,World Bank. Compilation,Family Expenditure Survey
10405,USA,1970,45.5,,,,,,,,,,,,,,,,,,Earnings,"Earnings, gross",No adjustment,No adjustment,Person,Person,All,All,Specific categories,"Employed, aged 16+",Non-EU,OECD,High income,,,,,1,,,,209588150,,High,5,Research study,Levy and Murnane 1992,,Current Population Survey
10406,USA,1971,39.6,4.1,10.6,17.3,24.5,43.5,,,,,,,,,,,,16.7,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Non-EU,OECD,High income,,18494,United States dollar 2017,Year,1,,,,211461598,New 2018,High,12,National statistical authority,United States Census Bureau,,Current Population Survey
